id,left,top,right,bottom,row_index,col_index,2018_sum,2019_sum,2020_sum,2021_sum,2022_sum,2023_sum
3317,135.95,-11.95,136.45,-12.45,4,48,104526,104502,104478,104453,104429,104405
3318,135.95,-12.45,136.45,-12.95,5,48,275861,276699,277536,278374,279211,280049
3319,135.95,-12.95,136.45,-13.45,6,48,131473,132456,133439,134421,135404,136387
3320,135.95,-13.45,136.45,-13.95,7,48,42909,42495,42081,41668,41254,40840
3321,135.95,-13.95,136.45,-14.45,8,48,7860,7879,7898,7917,7936,7955
3322,135.95,-14.45,136.45,-14.95,9,48,0,0,0,0,0,0
3323,135.95,-14.95,136.45,-15.45,10,48,22559,22956,23353,23749,24146,24543
3324,135.95,-15.45,136.45,-15.95,11,48,140432,140859,141287,141714,142142,142569
3325,135.95,-15.95,136.45,-16.45,12,48,56517,56258,55999,55741,55482,55223
3326,135.95,-16.45,136.45,-16.95,13,48,53407,53077,52746,52416,52085,51755
3327,135.95,-16.95,136.45,-17.45,14,48,105374,105048,104721,104395,104068,103742
3328,135.95,-17.45,136.45,-17.95,15,48,60507,60502,60497,60493,60488,60483
3329,135.95,-17.95,136.45,-18.45,16,48,1260,1259,1257,1256,1254,1253
3330,135.95,-18.45,136.45,-18.95,17,48,213,183,152,122,91,61
3331,135.95,-18.95,136.45,-19.45,18,48,36,32,28,25,21,17
3332,135.95,-19.45,136.45,-19.95,19,48,12,10,7,5,2,0
3333,135.95,-19.95,136.45,-20.45,20,48,0,0,0,0,0,0
3334,135.95,-20.45,136.45,-20.95,21,48,0,0,0,0,0,0
3335,135.95,-20.95,136.45,-21.45,22,48,1112,959,807,654,502,349
3336,135.95,-21.45,136.45,-21.95,23,48,16,15,14,13,12,11
3337,135.95,-21.95,136.45,-22.45,24,48,1667,1347,1027,707,387,67
3338,135.95,-22.45,136.45,-22.95,25,48,1162,931,699,468,236,5
3339,135.95,-22.95,136.45,-23.45,26,48,60,48,36,24,12,0
3340,135.95,-23.45,136.45,-23.95,27,48,0,0,0,0,0,0
3341,135.95,-23.95,136.45,-24.45,28,48,0,0,0,0,0,0
3342,135.95,-24.45,136.45,-24.95,29,48,0,0,0,0,0,0
3343,135.95,-24.95,136.45,-25.45,30,48,0,0,0,0,0,0
3344,135.95,-25.45,136.45,-25.95,31,48,0,0,0,0,0,0
3345,135.95,-25.95,136.45,-26.45,32,48,34,33,33,32,32,31
3346,135.95,-26.45,136.45,-26.95,33,48,4,4,4,4,4,4
3347,135.95,-26.95,136.45,-27.45,34,48,671,671,671,671,671,671
3348,135.95,-27.45,136.45,-27.95,35,48,1464,1464,1464,1464,1464,1464
3349,135.95,-27.95,136.45,-28.45,36,48,263,263,262,262,261,261
3350,135.95,-28.45,136.45,-28.95,37,48,231,231,231,230,230,230
3351,135.95,-28.95,136.45,-29.45,38,48,138,138,138,138,138,138
3352,135.95,-29.45,136.45,-29.95,39,48,276,276,276,276,276,276
3353,135.95,-29.95,136.45,-30.45,40,48,449,454,459,463,468,473
3354,135.95,-30.45,136.45,-30.95,41,48,93,93,92,92,91,91
3355,135.95,-30.95,136.45,-31.45,42,48,54,54,54,54,54,54
3356,135.95,-31.45,136.45,-31.95,43,48,0,0,0,0,0,0
3357,135.95,-31.95,136.45,-32.45,44,48,60,59,58,58,57,56
3358,135.95,-32.45,136.45,-32.95,45,48,71529,71458,71387,71316,71245,71174
3359,135.95,-32.95,136.45,-33.45,46,48,43317,43310,43303,43296,43289,43282
3360,135.95,-33.45,136.45,-33.95,47,48,47131,47133,47134,47136,47137,47139
3361,135.95,-33.95,136.45,-34.45,48,48,13440,13466,13492,13518,13544,13570
3362,135.95,-34.45,136.45,-34.95,49,48,6874,6873,6872,6872,6871,6870
3363,135.95,-34.95,136.45,-35.45,50,48,1173,1224,1275,1325,1376,1427
3364,135.95,-35.45,136.45,-35.95,51,48,0,0,0,0,0,0
3365,135.95,-35.95,136.45,-36.45,52,48,0,0,0,0,0,0
3366,135.95,-36.45,136.45,-36.95,53,48,0,0,0,0,0,0
3367,135.95,-36.95,136.45,-37.45,54,48,0,0,0,0,0,0
3368,135.95,-37.45,136.45,-37.95,55,48,0,0,0,0,0,0
3369,135.95,-37.95,136.45,-38.45,56,48,0,0,0,0,0,0
3370,135.95,-38.45,136.45,-38.95,57,48,0,0,0,0,0,0
3371,135.95,-38.95,136.45,-39.45,58,48,0,0,0,0,0,0
3372,135.95,-39.45,136.45,-39.95,59,48,0,0,0,0,0,0
3373,135.95,-39.95,136.45,-40.45,60,48,0,0,0,0,0,0
3374,135.95,-40.45,136.45,-40.95,61,48,0,0,0,0,0,0
3375,135.95,-40.95,136.45,-41.45,62,48,0,0,0,0,0,0
3376,135.95,-41.45,136.45,-41.95,63,48,0,0,0,0,0,0
3377,135.95,-41.95,136.45,-42.45,64,48,0,0,0,0,0,0
3378,135.95,-42.45,136.45,-42.95,65,48,0,0,0,0,0,0
3379,135.95,-42.95,136.45,-43.45,66,48,0,0,0,0,0,0
3380,135.95,-43.45,136.45,-43.95,67,48,0,0,0,0,0,0
3381,135.95,-43.95,136.45,-44.45,68,48,0,0,0,0,0,0
3382,136.45,-9.95,136.95,-10.45,0,49,0,0,0,0,0,0
3383,136.45,-10.45,136.95,-10.95,1,49,0,0,0,0,0,0
3384,136.45,-10.95,136.95,-11.45,2,49,16142,15875,15608,15340,15073,14806
3385,136.45,-11.45,136.95,-11.95,3,49,6834,6754,6674,6594,6514,6434
3386,136.45,-11.95,136.95,-12.45,4,49,153194,153163,153133,153102,153072,153041
3387,136.45,-12.45,136.95,-12.95,5,49,107667,107742,107817,107891,107966,108041
3388,136.45,-12.95,136.95,-13.45,6,49,25875,25883,25891,25898,25906,25914
3389,136.45,-13.45,136.95,-13.95,7,49,74965,74249,73533,72818,72102,71386
3390,136.45,-13.95,136.95,-14.45,8,49,117959,115049,112140,109230,106321,103411
3391,136.45,-14.45,136.95,-14.95,9,49,0,0,0,0,0,0
3392,136.45,-14.95,136.95,-15.45,10,49,0,0,0,0,0,0
3393,136.45,-15.45,136.95,-15.95,11,49,43382,44048,44714,45380,46046,46712
3394,136.45,-15.95,136.95,-16.45,12,49,114482,116417,118351,120286,122220,124155
3395,136.45,-16.45,136.95,-16.95,13,49,52628,52606,52584,52563,52541,52519
3396,136.45,-16.95,136.95,-17.45,14,49,55157,55169,55181,55193,55205,55217
3397,136.45,-17.45,136.95,-17.95,15,49,75018,74908,74799,74689,74580,74470
3398,136.45,-17.95,136.95,-18.45,16,49,8916,8836,8756,8676,8596,8516
3399,136.45,-18.45,136.95,-18.95,17,49,3295,3241,3188,3134,3081,3027
3400,136.45,-18.95,136.95,-19.45,18,49,374,320,265,211,156,102
3401,136.45,-19.45,136.95,-19.95,19,49,0,0,0,0,0,0
3402,136.45,-19.95,136.95,-20.45,20,49,0,0,0,0,0,0
3403,136.45,-20.45,136.95,-20.95,21,49,77,77,77,77,77,77
3404,136.45,-20.95,136.95,-21.45,22,49,95,93,91,89,87,85
3405,136.45,-21.45,136.95,-21.95,23,49,2,2,2,1,1,1
3406,136.45,-21.95,136.95,-22.45,24,49,130,124,119,113,108,102
3407,136.45,-22.45,136.95,-22.95,25,49,441,353,265,176,88,0
3408,136.45,-22.95,136.95,-23.45,26,49,0,0,0,0,0,0
3409,136.45,-23.45,136.95,-23.95,27,49,0,0,0,0,0,0
3410,136.45,-23.95,136.95,-24.45,28,49,0,0,0,0,0,0
3411,136.45,-24.45,136.95,-24.95,29,49,0,0,0,0,0,0
3412,136.45,-24.95,136.95,-25.45,30,49,0,0,0,0,0,0
3413,136.45,-25.45,136.95,-25.95,31,49,0,0,0,0,0,0
3414,136.45,-25.95,136.95,-26.45,32,49,57,46,34,23,11,0
3415,136.45,-26.45,136.95,-26.95,33,49,0,0,0,0,0,0
3416,136.45,-26.95,136.95,-27.45,34,49,137,137,136,136,135,135
3417,136.45,-27.45,136.95,-27.95,35,49,1041,1041,1041,1040,1040,1040
3418,136.45,-27.95,136.95,-28.45,36,49,147,147,147,146,146,146
3419,136.45,-28.45,136.95,-28.95,37,49,108,108,108,108,108,108
3420,136.45,-28.95,136.95,-29.45,38,49,37,37,37,37,37,37
3421,136.45,-29.45,136.95,-29.95,39,49,253,253,253,253,253,253
3422,136.45,-29.95,136.95,-30.45,40,49,41,41,40,40,39,39
3423,136.45,-30.45,136.95,-30.95,41,49,7,7,7,7,7,7
3424,136.45,-30.95,136.95,-31.45,42,49,29,29,29,29,29,29
3425,136.45,-31.45,136.95,-31.95,43,49,0,0,0,0,0,0
3426,136.45,-31.95,136.95,-32.45,44,49,334,338,342,345,349,353
3427,136.45,-32.45,136.95,-32.95,45,49,50352,50363,50374,50386,50397,50408
3428,136.45,-32.95,136.95,-33.45,46,49,103928,103929,103930,103932,103933,103934
3429,136.45,-33.45,136.95,-33.95,47,49,21475,21526,21576,21627,21677,21728
3430,136.45,-33.95,136.95,-34.45,48,49,149,149,149,149,149,149
3431,136.45,-34.45,136.95,-34.95,49,49,0,0,0,0,0,0
3432,136.45,-34.95,136.95,-35.45,50,49,7024,7035,7045,7056,7066,7077
3433,136.45,-35.45,136.95,-35.95,51,49,53806,56662,59518,62374,65230,68086
3434,136.45,-35.95,136.95,-36.45,52,49,17694,17713,17732,17751,17770,17789
3435,136.45,-36.45,136.95,-36.95,53,49,0,0,0,0,0,0
3436,136.45,-36.95,136.95,-37.45,54,49,0,0,0,0,0,0
3437,136.45,-37.45,136.95,-37.95,55,49,0,0,0,0,0,0
3438,136.45,-37.95,136.95,-38.45,56,49,0,0,0,0,0,0
3439,136.45,-38.45,136.95,-38.95,57,49,0,0,0,0,0,0
3440,136.45,-38.95,136.95,-39.45,58,49,0,0,0,0,0,0
3441,136.45,-39.45,136.95,-39.95,59,49,0,0,0,0,0,0
3442,136.45,-39.95,136.95,-40.45,60,49,0,0,0,0,0,0
3443,136.45,-40.45,136.95,-40.95,61,49,0,0,0,0,0,0
3444,136.45,-40.95,136.95,-41.45,62,49,0,0,0,0,0,0
3445,136.45,-41.45,136.95,-41.95,63,49,0,0,0,0,0,0
3446,136.45,-41.95,136.95,-42.45,64,49,0,0,0,0,0,0
3447,136.45,-42.45,136.95,-42.95,65,49,0,0,0,0,0,0
3448,136.45,-42.95,136.95,-43.45,66,49,0,0,0,0,0,0
3449,136.45,-43.45,136.95,-43.95,67,49,0,0,0,0,0,0
3450,136.45,-43.95,136.95,-44.45,68,49,0,0,0,0,0,0
3451,136.95,-9.95,137.45,-10.45,0,50,0,0,0,0,0,0
3452,136.95,-10.45,137.45,-10.95,1,50,0,0,0,0,0,0
3453,136.95,-10.95,137.45,-11.45,2,50,0,0,0,0,0,0
3454,136.95,-11.45,137.45,-11.95,3,50,0,0,0,0,0,0
3455,136.95,-11.95,137.45,-12.45,4,50,282,281,280,279,278,277
3456,136.95,-12.45,137.45,-12.95,5,50,0,0,0,0,0,0
3457,136.95,-12.95,137.45,-13.45,6,50,0,0,0,0,0,0
3458,136.95,-13.45,137.45,-13.95,7,50,8,7,6,4,3,2
3459,136.95,-13.95,137.45,-14.45,8,50,97,81,65,48,32,16
3460,136.95,-14.45,137.45,-14.95,9,50,0,0,0,0,0,0
3461,136.95,-14.95,137.45,-15.45,10,50,0,0,0,0,0,0
3462,136.95,-15.45,137.45,-15.95,11,50,16165,16343,16522,16700,16879,17057
3463,136.95,-15.95,137.45,-16.45,12,50,146975,147760,148546,149331,150117,150902
3464,136.95,-16.45,137.45,-16.95,13,50,147412,147390,147368,147346,147324,147302
3465,136.95,-16.95,137.45,-17.45,14,50,121351,121379,121407,121434,121462,121490
3466,136.95,-17.45,137.45,-17.95,15,50,50825,50353,49881,49408,48936,48464
3467,136.95,-17.95,137.45,-18.45,16,50,14755,13785,12815,11845,10875,9905
3468,136.95,-18.45,137.45,-18.95,17,50,2060,2023,1987,1950,1914,1877
3469,136.95,-18.95,137.45,-19.45,18,50,116,101,86,71,56,41
3470,136.95,-19.45,137.45,-19.95,19,50,3,2,2,1,1,0
3471,136.95,-19.95,137.45,-20.45,20,50,166,153,140,127,114,101
3472,136.95,-20.45,137.45,-20.95,21,50,427,427,427,427,427,427
3473,136.95,-20.95,137.45,-21.45,22,50,102,101,100,98,97,96
3474,136.95,-21.45,137.45,-21.95,23,50,50,48,46,45,43,41
3475,136.95,-21.95,137.45,-22.45,24,50,3,3,3,3,3,3
3476,136.95,-22.45,137.45,-22.95,25,50,255,227,198,170,141,113
3477,136.95,-22.95,137.45,-23.45,26,50,0,0,0,0,0,0
3478,136.95,-23.45,137.45,-23.95,27,50,0,0,0,0,0,0
3479,136.95,-23.95,137.45,-24.45,28,50,0,0,0,0,0,0
3480,136.95,-24.45,137.45,-24.95,29,50,0,0,0,0,0,0
3481,136.95,-24.95,137.45,-25.45,30,50,0,0,0,0,0,0
3482,136.95,-25.45,137.45,-25.95,31,50,0,0,0,0,0,0
3483,136.95,-25.95,137.45,-26.45,32,50,0,0,0,0,0,0
3484,136.95,-26.45,137.45,-26.95,33,50,0,0,0,0,0,0
3485,136.95,-26.95,137.45,-27.45,34,50,0,0,0,0,0,0
3486,136.95,-27.45,137.45,-27.95,35,50,0,0,0,0,0,0
3487,136.95,-27.95,137.45,-28.45,36,50,0,0,0,0,0,0
3488,136.95,-28.45,137.45,-28.95,37,50,0,0,0,0,0,0
3489,136.95,-28.95,137.45,-29.45,38,50,0,0,0,0,0,0
3490,136.95,-29.45,137.45,-29.95,39,50,339,339,339,338,338,338
3491,136.95,-29.95,137.45,-30.45,40,50,3,3,3,3,3,3
3492,136.95,-30.45,137.45,-30.95,41,50,22,22,22,22,22,22
3493,136.95,-30.95,137.45,-31.45,42,50,81,81,81,81,81,81
3494,136.95,-31.45,137.45,-31.95,43,50,2,2,2,2,2,2
3495,136.95,-31.95,137.45,-32.45,44,50,1665,1758,1851,1944,2037,2130
3496,136.95,-32.45,137.45,-32.95,45,50,5475,5496,5517,5539,5560,5581
3497,136.95,-32.95,137.45,-33.45,46,50,97145,97170,97195,97219,97244,97269
3498,136.95,-33.45,137.45,-33.95,47,50,21379,21404,21430,21455,21481,21506
3499,136.95,-33.95,137.45,-34.45,48,50,0,0,0,0,0,0
3500,136.95,-34.45,137.45,-34.95,49,50,2000,1998,1996,1993,1991,1989
3501,136.95,-34.95,137.45,-35.45,50,50,37861,38057,38252,38448,38643,38839
3502,136.95,-35.45,137.45,-35.95,51,50,50014,50323,50633,50942,51252,51561
3503,136.95,-35.95,137.45,-36.45,52,50,19642,19667,19692,19716,19741,19766
3504,136.95,-36.45,137.45,-36.95,53,50,0,0,0,0,0,0
3505,136.95,-36.95,137.45,-37.45,54,50,0,0,0,0,0,0
3506,136.95,-37.45,137.45,-37.95,55,50,0,0,0,0,0,0
3507,136.95,-37.95,137.45,-38.45,56,50,0,0,0,0,0,0
3508,136.95,-38.45,137.45,-38.95,57,50,0,0,0,0,0,0
3509,136.95,-38.95,137.45,-39.45,58,50,0,0,0,0,0,0
3510,136.95,-39.45,137.45,-39.95,59,50,0,0,0,0,0,0
3511,136.95,-39.95,137.45,-40.45,60,50,0,0,0,0,0,0
3512,136.95,-40.45,137.45,-40.95,61,50,0,0,0,0,0,0
3513,136.95,-40.95,137.45,-41.45,62,50,0,0,0,0,0,0
3514,136.95,-41.45,137.45,-41.95,63,50,0,0,0,0,0,0
3515,136.95,-41.95,137.45,-42.45,64,50,0,0,0,0,0,0
3516,136.95,-42.45,137.45,-42.95,65,50,0,0,0,0,0,0
3517,136.95,-42.95,137.45,-43.45,66,50,0,0,0,0,0,0
3518,136.95,-43.45,137.45,-43.95,67,50,0,0,0,0,0,0
3519,136.95,-43.95,137.45,-44.45,68,50,0,0,0,0,0,0
3520,137.45,-9.95,137.95,-10.45,0,51,0,0,0,0,0,0
3521,137.45,-10.45,137.95,-10.95,1,51,0,0,0,0,0,0
3522,137.45,-10.95,137.95,-11.45,2,51,0,0,0,0,0,0
3523,137.45,-11.45,137.95,-11.95,3,51,0,0,0,0,0,0
3524,137.45,-11.95,137.95,-12.45,4,51,0,0,0,0,0,0
3525,137.45,-12.45,137.95,-12.95,5,51,0,0,0,0,0,0
3526,137.45,-12.95,137.95,-13.45,6,51,0,0,0,0,0,0
3527,137.45,-13.45,137.95,-13.95,7,51,0,0,0,0,0,0
3528,137.45,-13.95,137.95,-14.45,8,51,0,0,0,0,0,0
3529,137.45,-14.45,137.95,-14.95,9,51,0,0,0,0,0,0
3530,137.45,-14.95,137.95,-15.45,10,51,0,0,0,0,0,0
3531,137.45,-15.45,137.95,-15.95,11,51,0,0,0,0,0,0
3532,137.45,-15.95,137.95,-16.45,12,51,59625,60887,62149,63411,64673,65935
3533,137.45,-16.45,137.95,-16.95,13,51,206434,206435,206436,206438,206439,206440
3534,137.45,-16.95,137.95,-17.45,14,51,143424,143446,143469,143491,143514,143536
3535,137.45,-17.45,137.95,-17.95,15,51,83715,83739,83763,83786,83810,83834
3536,137.45,-17.95,137.95,-18.45,16,51,25173,25178,25183,25187,25192,25197
3537,137.45,-18.45,137.95,-18.95,17,51,4814,4796,4778,4759,4741,4723
3538,137.45,-18.95,137.95,-19.45,18,51,33,26,20,13,7,0
3539,137.45,-19.45,137.95,-19.95,19,51,151,150,148,147,145,144
3540,137.45,-19.95,137.95,-20.45,20,51,370,369,367,366,364,363
3541,137.45,-20.45,137.95,-20.95,21,51,1510,1510,1510,1510,1510,1510
3542,137.45,-20.95,137.95,-21.45,22,51,492,492,492,492,492,492
3543,137.45,-21.45,137.95,-21.95,23,51,228,228,228,228,228,228
3544,137.45,-21.95,137.95,-22.45,24,51,224,224,224,224,224,224
3545,137.45,-22.45,137.95,-22.95,25,51,839,839,839,839,839,839
3546,137.45,-22.95,137.95,-23.45,26,51,729,729,729,729,729,729
3547,137.45,-23.45,137.95,-23.95,27,51,0,0,0,0,0,0
3548,137.45,-23.95,137.95,-24.45,28,51,0,0,0,0,0,0
3549,137.45,-24.45,137.95,-24.95,29,51,0,0,0,0,0,0
3550,137.45,-24.95,137.95,-25.45,30,51,70,70,70,70,70,70
3551,137.45,-25.45,137.95,-25.95,31,51,0,0,0,0,0,0
3552,137.45,-25.95,137.95,-26.45,32,51,0,0,0,0,0,0
3553,137.45,-26.45,137.95,-26.95,33,51,0,0,0,0,0,0
3554,137.45,-26.95,137.95,-27.45,34,51,0,0,0,0,0,0
3555,137.45,-27.45,137.95,-27.95,35,51,0,0,0,0,0,0
3556,137.45,-27.95,137.95,-28.45,36,51,0,0,0,0,0,0
3557,137.45,-28.45,137.95,-28.95,37,51,0,0,0,0,0,0
3558,137.45,-28.95,137.95,-29.45,38,51,88,88,88,88,88,88
3559,137.45,-29.45,137.95,-29.95,39,51,107,107,107,107,107,107
3560,137.45,-29.95,137.95,-30.45,40,51,2,2,2,2,2,2
3561,137.45,-30.45,137.95,-30.95,41,51,0,0,0,0,0,0
3562,137.45,-30.95,137.95,-31.45,42,51,6,6,6,6,6,6
3563,137.45,-31.45,137.95,-31.95,43,51,15,15,15,15,15,15
3564,137.45,-31.95,137.95,-32.45,44,51,3489,3476,3463,3450,3437,3424
3565,137.45,-32.45,137.95,-32.95,45,51,7866,7900,7934,7967,8001,8035
3566,137.45,-32.95,137.95,-33.45,46,51,3025,3306,3587,3868,4149,4430
3567,137.45,-33.45,137.95,-33.95,47,51,814,874,934,993,1053,1113
3568,137.45,-33.95,137.95,-34.45,48,51,2020,2019,2018,2018,2017,2016
3569,137.45,-34.45,137.95,-34.95,49,51,2116,2114,2113,2111,2110,2108
3570,137.45,-34.95,137.95,-35.45,50,51,867,867,867,868,868,868
3571,137.45,-35.45,137.95,-35.95,51,51,18894,18991,19088,19185,19282,19379
3572,137.45,-35.95,137.95,-36.45,52,51,13329,13332,13336,13339,13343,13346
3573,137.45,-36.45,137.95,-36.95,53,51,0,0,0,0,0,0
3574,137.45,-36.95,137.95,-37.45,54,51,0,0,0,0,0,0
3575,137.45,-37.45,137.95,-37.95,55,51,0,0,0,0,0,0
3576,137.45,-37.95,137.95,-38.45,56,51,0,0,0,0,0,0
3577,137.45,-38.45,137.95,-38.95,57,51,0,0,0,0,0,0
3578,137.45,-38.95,137.95,-39.45,58,51,0,0,0,0,0,0
3579,137.45,-39.45,137.95,-39.95,59,51,0,0,0,0,0,0
3580,137.45,-39.95,137.95,-40.45,60,51,0,0,0,0,0,0
3581,137.45,-40.45,137.95,-40.95,61,51,0,0,0,0,0,0
3582,137.45,-40.95,137.95,-41.45,62,51,0,0,0,0,0,0
3583,137.45,-41.45,137.95,-41.95,63,51,0,0,0,0,0,0
3584,137.45,-41.95,137.95,-42.45,64,51,0,0,0,0,0,0
3585,137.45,-42.45,137.95,-42.95,65,51,0,0,0,0,0,0
3586,137.45,-42.95,137.95,-43.45,66,51,0,0,0,0,0,0
3587,137.45,-43.45,137.95,-43.95,67,51,0,0,0,0,0,0
3588,137.45,-43.95,137.95,-44.45,68,51,0,0,0,0,0,0
3589,137.95,-9.95,138.45,-10.45,0,52,0,0,0,0,0,0
3590,137.95,-10.45,138.45,-10.95,1,52,0,0,0,0,0,0
3591,137.95,-10.95,138.45,-11.45,2,52,0,0,0,0,0,0
3592,137.95,-11.45,138.45,-11.95,3,52,0,0,0,0,0,0
3593,137.95,-11.95,138.45,-12.45,4,52,0,0,0,0,0,0
3594,137.95,-12.45,138.45,-12.95,5,52,0,0,0,0,0,0
3595,137.95,-12.95,138.45,-13.45,6,52,0,0,0,0,0,0
3596,137.95,-13.45,138.45,-13.95,7,52,0,0,0,0,0,0
3597,137.95,-13.95,138.45,-14.45,8,52,0,0,0,0,0,0
3598,137.95,-14.45,138.45,-14.95,9,52,0,0,0,0,0,0
3599,137.95,-14.95,138.45,-15.45,10,52,0,0,0,0,0,0
3600,137.95,-15.45,138.45,-15.95,11,52,0,0,0,0,0,0
3601,137.95,-15.95,138.45,-16.45,12,52,0,0,0,0,0,0
3602,137.95,-16.45,138.45,-16.95,13,52,71674,72751,73829,74906,75984,77061
3603,137.95,-16.95,138.45,-17.45,14,52,208416,209110,209805,210499,211194,211888
3604,137.95,-17.45,138.45,-17.95,15,52,74674,74924,75173,75423,75672,75922
3605,137.95,-17.95,138.45,-18.45,16,52,12436,12838,13241,13643,14046,14448
3606,137.95,-18.45,138.45,-18.95,17,52,5730,5705,5679,5654,5628,5603
3607,137.95,-18.95,138.45,-19.45,18,52,1733,1724,1715,1707,1698,1689
3608,137.95,-19.45,138.45,-19.95,19,52,837,817,797,777,757,737
3609,137.95,-19.95,138.45,-20.45,20,52,769,768,766,765,763,762
3610,137.95,-20.45,138.45,-20.95,21,52,964,964,964,964,964,964
3611,137.95,-20.95,138.45,-21.45,22,52,236,236,235,235,234,234
3612,137.95,-21.45,138.45,-21.95,23,52,73,73,73,72,72,72
3613,137.95,-21.95,138.45,-22.45,24,52,57,57,57,56,56,56
3614,137.95,-22.45,138.45,-22.95,25,52,241,237,234,230,227,223
3615,137.95,-22.95,138.45,-23.45,26,52,17,17,17,17,17,17
3616,137.95,-23.45,138.45,-23.95,27,52,24,24,24,24,24,24
3617,137.95,-23.95,138.45,-24.45,28,52,16,16,16,16,16,16
3618,137.95,-24.45,138.45,-24.95,29,52,785,785,785,785,785,785
3619,137.95,-24.95,138.45,-25.45,30,52,499,499,499,499,499,499
3620,137.95,-25.45,138.45,-25.95,31,52,0,0,0,0,0,0
3621,137.95,-25.95,138.45,-26.45,32,52,0,0,0,0,0,0
3622,137.95,-26.45,138.45,-26.95,33,52,0,0,0,0,0,0
3623,137.95,-26.95,138.45,-27.45,34,52,18,18,17,17,16,16
3624,137.95,-27.45,138.45,-27.95,35,52,5,5,5,4,4,4
3625,137.95,-27.95,138.45,-28.45,36,52,0,0,0,0,0,0
3626,137.95,-28.45,138.45,-28.95,37,52,0,0,0,0,0,0
3627,137.95,-28.95,138.45,-29.45,38,52,143,143,143,143,143,143
3628,137.95,-29.45,138.45,-29.95,39,52,78,78,78,78,78,78
3629,137.95,-29.95,138.45,-30.45,40,52,379,379,379,379,379,379
3630,137.95,-30.45,138.45,-30.95,41,52,1026,1024,1022,1019,1017,1015
3631,137.95,-30.95,138.45,-31.45,42,52,167,167,167,166,166,166
3632,137.95,-31.45,138.45,-31.95,43,52,2359,2358,2357,2357,2356,2355
3633,137.95,-31.95,138.45,-32.45,44,52,15128,14761,14394,14028,13661,13294
3634,137.95,-32.45,138.45,-32.95,45,52,28514,28619,28724,28830,28935,29040
3635,137.95,-32.95,138.45,-33.45,46,52,27280,27383,27486,27589,27692,27795
3636,137.95,-33.45,138.45,-33.95,47,52,3115,3150,3184,3219,3253,3288
3637,137.95,-33.95,138.45,-34.45,48,52,3949,3965,3980,3996,4011,4027
3638,137.95,-34.45,138.45,-34.95,49,52,1231,1238,1245,1253,1260,1267
3639,137.95,-34.95,138.45,-35.45,50,52,1044,1046,1048,1049,1051,1053
3640,137.95,-35.45,138.45,-35.95,51,52,21504,21610,21717,21823,21930,22036
3641,137.95,-35.95,138.45,-36.45,52,52,0,0,0,0,0,0
3642,137.95,-36.45,138.45,-36.95,53,52,0,0,0,0,0,0
3643,137.95,-36.95,138.45,-37.45,54,52,0,0,0,0,0,0
3644,137.95,-37.45,138.45,-37.95,55,52,0,0,0,0,0,0
3645,137.95,-37.95,138.45,-38.45,56,52,0,0,0,0,0,0
3646,137.95,-38.45,138.45,-38.95,57,52,0,0,0,0,0,0
3647,137.95,-38.95,138.45,-39.45,58,52,0,0,0,0,0,0
3648,137.95,-39.45,138.45,-39.95,59,52,0,0,0,0,0,0
3649,137.95,-39.95,138.45,-40.45,60,52,0,0,0,0,0,0
3650,137.95,-40.45,138.45,-40.95,61,52,0,0,0,0,0,0
3651,137.95,-40.95,138.45,-41.45,62,52,0,0,0,0,0,0
3652,137.95,-41.45,138.45,-41.95,63,52,0,0,0,0,0,0
3653,137.95,-41.95,138.45,-42.45,64,52,0,0,0,0,0,0
3654,137.95,-42.45,138.45,-42.95,65,52,0,0,0,0,0,0
3655,137.95,-42.95,138.45,-43.45,66,52,0,0,0,0,0,0
3656,137.95,-43.45,138.45,-43.95,67,52,0,0,0,0,0,0
3657,137.95,-43.95,138.45,-44.45,68,52,0,0,0,0,0,0
3658,138.45,-9.95,138.95,-10.45,0,53,0,0,0,0,0,0
3659,138.45,-10.45,138.95,-10.95,1,53,0,0,0,0,0,0
3660,138.45,-10.95,138.95,-11.45,2,53,0,0,0,0,0,0
3661,138.45,-11.45,138.95,-11.95,3,53,0,0,0,0,0,0
3662,138.45,-11.95,138.95,-12.45,4,53,0,0,0,0,0,0
3663,138.45,-12.45,138.95,-12.95,5,53,0,0,0,0,0,0
3664,138.45,-12.95,138.95,-13.45,6,53,0,0,0,0,0,0
3665,138.45,-13.45,138.95,-13.95,7,53,0,0,0,0,0,0
3666,138.45,-13.95,138.95,-14.45,8,53,0,0,0,0,0,0
3667,138.45,-14.45,138.95,-14.95,9,53,0,0,0,0,0,0
3668,138.45,-14.95,138.95,-15.45,10,53,0,0,0,0,0,0
3669,138.45,-15.45,138.95,-15.95,11,53,0,0,0,0,0,0
3670,138.45,-15.95,138.95,-16.45,12,53,0,0,0,0,0,0
3671,138.45,-16.45,138.95,-16.95,13,53,22564,22666,22768,22871,22973,23075
3672,138.45,-16.95,138.95,-17.45,14,53,228447,228649,228851,229054,229256,229458
3673,138.45,-17.45,138.95,-17.95,15,53,148032,148274,148516,148757,148999,149241
3674,138.45,-17.95,138.95,-18.45,16,53,100782,100705,100628,100551,100474,100397
3675,138.45,-18.45,138.95,-18.95,17,53,63756,63338,62920,62502,62084,61666
3676,138.45,-18.95,138.95,-19.45,18,53,11068,10939,10810,10680,10551,10422
3677,138.45,-19.45,138.95,-19.95,19,53,22797,22936,23075,23214,23353,23492
