Site,Dist,Site name,Start,End,Lat,Lon,Source,STA,Height (m),Bar_ht,WMO
040239,40,PINKENBA,1898,1950,-27.4333,153.1167,.....,QL,5,..,..
040240,40,SALISBURY BOWLS CLUB,1899,2001,-27.5519,153.0358,.....,QL,9,..,..
040241,40,SAMFORD CSIRO,1912,2003,-27.3617,152.8861,.....,QL,52.7,..,..
040242,40,SANDGATE POST OFFICE,1879,2000,-27.3233,153.07,.....,QL,1,..,..
040243,40,GRACEVILLE BOWLS CLUB,1898,1987,-27.5167,152.9833,.....,QL,25,..,..
040244,40,SUNNYBANK (GAGER ST),1888,..,-27.5777,153.0577,GPS,QL,50,..,..
040245,40,TOOWONG BOWLS CLUB,1898,2014,-27.4928,152.9933,GPS,QL,10,..,..
040246,40,WARRAGAI,1924,..,-26.5539,151.4156,GPS,QL,444,..,..
040247,40,LINDFIELD,1923,..,-26.8422,152.5803,GPS,QL,146,..,..
040248,40,MANUMBAR FOREST RES 639,1940,1974,-26.3333,152.3333,.....,QL,807.1,..,..
040249,40,WINDERA CREEK,1910,1956,-26.1167,151.8333,.....,QL,..,..,..
040250,40,WOLVI,1923,1977,-26.15,152.8,.....,QL,..,..,..
040251,40,WONDAI POST OFFICE,1908,..,-26.3172,151.8756,GPS,QL,334,..,..
040252,40,WOODFORD POST OFFICE,1887,1991,-26.9558,152.7792,.....,QL,120,..,..
040253,40,WOODY ISLAND,1887,1959,-25.3,152.95,.....,QL,64,..,..
040254,40,WOOLOOGA POST OFFICE,1912,1985,-26.0594,152.3861,.....,QL,62,..,..
040255,40,WOOROOLIN POST OFFICE,1910,..,-26.4099,151.8154,Unkno,QL,471,..,..
040256,40,WYNNUM RAILWAY STATION,1898,1985,-27.45,153.1667,.....,QL,12,..,..
040257,40,YANDINA POST OFFICE,1892,2007,-26.5603,152.9556,.....,QL,10,..,..
040258,40,YARRAMAN POST OFFICE,1913,..,-26.8411,151.9805,GPS,QL,445,..,..
040259,40,YARRAMAN UPPER,1915,..,-26.8936,151.8976,Unkno,QL,599,..,..
040260,40,YEDNIA,1916,1965,-26.7833,152.5,.....,QL,485,..,..
040261,40,YEERONGPILLY,1951,1969,-27.55,153.0167,.....,QL,11.9,..,..
040262,40,YENGARIE RAILWAY STATION,1887,1978,-25.5667,152.6167,.....,QL,13,..,..
040263,40,ZILLMERE POST OFFICE,1899,1993,-27.3589,153.0375,.....,QL,27,..,..
040264,40,TEWANTIN POST OFFICE,1895,1996,-26.3919,153.0408,.....,QL,8.3,10.1,..
040265,40,REDLANDS HRS,1953,2013,-27.5278,153.25,GPS,QL,16,..,94597
040266,40,ARATULA ELIZABETH ST,1950,1999,-27.9825,152.5475,GPS,QL,91,..,..
040267,40,CARNEYS CREEK,1960,1967,-28.2167,152.5667,.....,QL,..,..,..
040268,40,CHERMSIDE BOWLS CLUB,1955,1995,-27.3931,153.0267,.....,QL,30,..,..
040269,40,KARRAGARRA ISLAND,1955,..,-27.6386,153.3775,DEM 3,QL,6,..,..
040270,40,RAVENSBOURNE,1933,2006,-27.3628,152.1594,GPS,QL,608,..,..
040271,40,ROSALEE PLAINS,1952,1956,-27.2167,151.5167,.....,QL,..,..,..
040272,40,TIN CAN BAY COUNTRY CLUB,1954,2004,-25.9283,152.9933,GPS,QL,3,..,..
040273,40,TURKEEN SFR 151,1923,1966,-26.8167,151.65,.....,QL,536,..,..
040274,40,MOUNT GRAVATT BOWLS CLUB,1955,2006,-27.5553,153.0797,GPS,QL,69,..,..
040275,40,KENMORE ST DAVID ST,1956,1978,-27.5167,152.9333,.....,QL,20,..,..
040276,40,CAPALABA POST OFFICE,1956,1978,-27.5167,153.1833,.....,QL,20,..,..
040277,40,NANANGO EAST FOREST 618,1953,2003,-26.6603,152.0711,GPS,QL,380,..,..
040278,40,NANANGO WEST,1953,1958,-26.6833,152,.....,QL,..,..,..
040279,40,KABUNGA FOREST RES 427,1952,1961,-26.3,152.3,.....,QL,426.7,..,..
040280,40,TAABINGA,1919,1995,-26.6661,151.7328,.....,QL,466,..,..
040281,40,WOODY POINT,1954,1955,-27.2667,153.1,.....,QL,..,..,..
040282,40,NAMBOUR DPI,1952,2007,-26.6431,152.9392,GPS,QL,32.5,33.1,..
040283,40,KURABY BEENLEIGH ROAD,1920,2000,-27.6125,153.0989,GPS,QL,80,..,..
040284,40,BEERBURRUM FOREST STATION,1898,..,-26.9586,152.9619,GPS,QL,48,..,95566
040285,40,NORTH DEEP CREEK,1959,1967,-26.1,152.65,.....,QL,..,..,..
040286,40,PUMICESTONE POST OFFICE,1958,1973,-27,153.0667,.....,QL,1.8,..,..
040287,40,MAIDENWELL,1959,2006,-26.8475,151.7986,GPS,QL,480,..,..
040288,40,COOLANGATTA AERO,1956,1972,-28.1661,153.5036,.....,QL,5,5,..
040289,40,EUMARELLA,1946,..,-27.1136,151.8517,GPS,QL,487,..,..
040290,40,MAROON,1910,..,-28.1804,152.7159,.....,QL,208,..,..
040291,40,REDLAND BAY QLD UNI FARM,1961,2004,-27.6192,153.3056,GPS,QL,15,..,..
040292,40,THE GRANGE,1916,1925,-26.8167,152.9333,.....,QL,..,..,..
040293,40,NEURUM RETREAT,1931,1947,-26.95,152.7,.....,QL,..,..,..
040294,40,RIVERVIEW,1899,1939,-27.6,152.8,.....,QL,13,..,..
040295,40,KENMORE WAR VETS HOME,1962,2003,-27.5292,152.9142,GPS,QL,50,..,..
040296,40,KOBBLESTONE,1961,1975,-27.25,152.8167,.....,QL,60,..,..
040297,40,BLACKFELLOWS CREEK,1961,1966,-27.8667,152.2333,.....,QL,274.3,..,..
040298,40,GREENLEA,1961,1968,-26.8167,152.7667,.....,QL,533.4,..,..
040299,40,BANKS CREEK,1961,1966,-27.4167,152.7167,.....,QL,99.1,..,..
040300,40,BALAAM HILL,1961,1999,-27.4533,152.3733,.....,QL,90,..,..
040301,40,GLENAVEN,1937,..,-27.1882,151.9634,GPS,QL,612,..,..
040302,40,FLAGSTONE CREEK,1961,2004,-27.6242,152.1158,GPS,QL,165,..,..
040303,40,GREGOR CREEK,1962,1994,-26.9994,152.3994,.....,QL,83,..,..
040304,40,KOORALGIN,1961,2002,-26.9475,151.9567,GPS,QL,370,..,..
040305,40,LOUISAVALE,1936,1984,-26.7717,152.3583,.....,QL,172,..,..
040306,40,LOGANLEA ELLESLIE RD,1961,1986,-27.6667,153.1333,.....,QL,12,..,..
040307,40,VINCENT VALE,1961,..,-26.9664,151.7086,GPS,QL,603,..,..
040308,40,MT GLORIOUS FAHEY RD,1933,2015,-27.3342,152.7717,GPS,QL,618,..,..
040309,40,MT BYRON,1961,1980,-27.15,152.65,.....,QL,150,..,..
040310,40,MT BERRYMAN,1961,..,-27.7239,152.3108,GPS,QL,451,..,..
040311,40,NUKINENDA,1901,1995,-27.06,152.1403,.....,QL,350.5,..,..
040312,40,NEW BEITH,1961,..,-27.7354,152.9443,GPS,QL,69,..,..
040313,40,NEARA CREEK STATION,1961,1978,-26.9333,152.4667,.....,QL,210,..,..
040314,40,RIPLEY VALLEY,1961,2008,-27.7189,152.8172,GPS,QL,60,..,..
040315,40,MOUNT KILCOY,1961,1970,-26.7833,152.5667,.....,QL,168,..,..
040316,40,RUNNING CREEK,1962,1967,-28.3017,152.9117,.....,QL,152,..,..
040317,40,RANGE VIEW,1961,..,-27.7508,152.6664,GPS,QL,53,..,..
040318,40,KIRKLEAGH,1953,1991,-27.0258,152.5642,.....,QL,103.6,..,..
040319,40,ROCKY POINT SUGAR MILL,1956,..,-27.7349,153.3273,GPS,QL,3,..,..
040320,40,FORT LYTTON,1964,..,-27.4128,153.1506,GPS,QL,11,..,..
040321,40,DALLARNIL TELEPHONE EXCH,1904,1983,-25.3833,152.05,.....,QL,120,..,..
040322,40,IPSWICH RODERICK ST,1896,1919,-27.6333,152.7333,.....,QL,..,..,..
040323,40,THE GLEN,1961,1965,-27.0167,152.3,.....,QL,128,..,..
040324,40,MOUNT COOT-THA,1964,1975,-27.4833,152.95,.....,QL,229,..,..
040325,40,FERNY HILLS STATE SCHOOL,1964,1973,-27.4,152.9333,.....,QL,60,..,..
040326,40,ASHGROVE BOWLS CLUB,1964,2009,-27.4428,152.9744,GPS,QL,30,..,..
040327,40,MARY SMOKES,1928,1945,-26.9,152.7,.....,QL,..,..,..
040328,40,GORDON BROOK,1899,1917,-26.4667,151.7,.....,QL,..,..,..
040329,40,ATKINSONS DAM,1997,2018,-27.42,152.4506,GPS,QL,75,..,..
040330,40,HILLCREST,1909,1924,-26.75,153,.....,QL,..,..,..
040331,40,IPSWICH PUMP,1909,1922,-27.6333,152.7333,.....,QL,..,..,..
040332,40,TARINGA,1898,1942,-27.5,153,.....,QL,20,..,..
040333,40,BOOVAL,1899,1929,-27.6167,152.7833,.....,QL,82,..,..
040334,40,BIGGENDEN ALERT,1997,..,-25.5122,152.0389,.....,QL,125,..,..
040335,40,MT TAMBORINE ALERT,1997,..,-27.9694,153.2133,GPS,QL,520,..,..
040336,40,VERESDALE,1880,1933,-27.9,153,.....,QL,120,..,..
040337,40,ST HELENA ISLAND,1874,1939,-27.3833,153.2167,.....,QL,20,..,..
040338,40,GIGOOMGAN,1890,1943,-25.7,152.25,.....,QL,..,..,..
040339,40,ASCOT,1898,1930,-27.4,153.1,.....,QL,2,..,..
040340,40,ASHWELL,1890,1929,-27.6,152.6,.....,QL,94,..,..
040341,40,WONGAWALLAN ALERT,1998,..,-27.8794,153.2139,.....,QL,360,..,..
040342,40,CHIGIGUM FARM,1964,1980,-28.15,153.2333,.....,QL,..,..,..
040343,40,WAMURAN,1915,..,-27.0397,152.8678,GPS,QL,33,..,..
040344,40,BULIMBA,1887,1901,-27.45,153.05,.....,QL,..,..,..
040345,40,LUSCOMBE ALERT,1997,..,-27.8064,153.2072,.....,QL,260,..,..
040346,40,BROMELTON,1890,1929,-27.9667,152.9333,.....,QL,..,..,..
040347,40,BROOKFIELD,1894,1924,-27.4833,152.9,.....,QL,31,..,..
040348,40,BOONDOOMA,1885,1924,-26.2,151.3,.....,QL,..,..,..
040349,40,ALDERSHOT,1899,1911,-25.4667,152.6833,.....,QL,..,..,..
040350,40,WOOLOOWIN,1888,1922,-27.4333,153.05,.....,QL,..,..,..
040351,40,YEERONGPILLY GOLF LINKS,1915,1917,-27.5333,153.0167,.....,QL,..,..,..
040352,40,WONGA,1930,1942,-28,152.25,.....,QL,..,..,..
040353,40,SOUTH PASSAGE,1899,1922,-27.3667,153.45,.....,QL,..,..,..
040354,40,NORMAN PARK,1902,1909,-27.4833,153.0667,.....,QL,..,..,..
040355,40,NEW FARM,1889,1911,-27.4667,153.05,.....,QL,..,..,..
040356,40,MOUNT WOOT-THA,1895,1917,-26.7833,152.8167,.....,QL,338.3,..,..
040357,40,KANNANGUR,1890,1919,-27.0333,152.3667,.....,QL,..,..,..
040358,40,LYTTON,1870,1903,-27.4,153.15,.....,QL,..,..,..
040359,40,HIGHGATE HILL,1927,1934,-27.4833,153.0167,.....,QL,..,..,..
040360,40,FERNYHURST,1905,1930,-26.9833,152.3667,.....,QL,..,..,..
040361,40,HEMMANT,1899,1910,-27.45,153.1333,.....,QL,..,..,..
040362,40,ROCKVIEW,1917,1947,-28.3,153,.....,QL,330,..,..
040363,40,MOUNT GIPPS,1917,1945,-28.3233,152.9906,MAP 1,QL,270,..,..
040364,40,ANGLESEA,1909,1930,-26.8,152.95,.....,QL,72,..,..
040365,40,WOOLOOGA,1890,..,-26.0528,152.3919,GPS,QL,79,..,..
040366,40,TARTARS CREEK,1964,1966,-28.3,152.8667,.....,QL,548.6,..,..
040367,40,ST LUCIA TRAINING FARM,1933,1938,-27.4667,153.0167,.....,QL,..,..,..
040368,40,LYNNDON PARK BOWLS CLUB,1965,2006,-27.5247,153.0633,GPS,QL,31,..,..
040369,40,DARRA,1894,1903,-27.5667,152.95,.....,QL,31,..,..
040370,40,DUGANDAN,1896,1909,-28.0167,152.6833,.....,QL,91,..,..
040371,40,EMSCOTE FARM,1893,1920,-26.85,152.8667,.....,QL,..,..,..
040372,40,MALENY,1905,1926,-26.7667,152.85,.....,QL,412,..,..
040373,40,FERNVALE,1896,1904,-27.45,152.65,.....,QL,45.7,..,..
040374,40,FRANKLYN VALE,1885,..,-27.7594,152.4564,GPS,QL,105,..,..
040375,40,GLENBAR,1909,1915,-26.7,152.9833,.....,QL,..,..,..
040376,40,TYUNGUN ALERT,1997,..,-28.0867,153.1594,GPS,QL,200,..,..
040377,40,BRIGOODA,1950,2009,-26.2575,151.4108,GPS,QL,418,..,..
040378,40,TINTON,1952,1987,-27.1931,152.2992,.....,QL,120,..,..
040379,40,GLASTONBURY,1937,1976,-26.2167,152.5167,.....,QL,79.2,..,..
040380,40,CEDAR MOUNTAIN,1966,1968,-28.1167,152.3667,.....,QL,97,..,..
040381,40,THE DIP,1966,1970,-28.25,152.8833,.....,QL,91,..,..
040382,40,CROWS NEST,1893,2011,-27.2711,152.0642,GPS,QL,585,..,..
040383,40,GREENSLOPES PRIVATE HOSPITAL,1965,2015,-27.5119,153.045,GPS,QL,39,..,..
040384,40,MOUNT SYLVIA,1953,2003,-27.7219,152.2239,GPS,QL,175,..,..
040385,40,MINMORE,1920,..,-26.5539,151.6679,Unkno,QL,474,..,..
040386,40,KENILWORTH BRIDGE,1893,..,-26.5892,152.7322,.....,QL,85,..,..
040387,40,LINVILLE,1956,..,-26.8242,152.2741,GPS,QL,140,..,..
040388,40,UPPER TENTHILL,1959,..,-27.6342,152.2206,GPS,QL,139,..,..
040389,40,KANDANGA UPPER,1955,2008,-26.3967,152.6147,GPS,QL,107,..,..
040390,40,TEDDINGTON WATERWORKS,1950,..,-25.6502,152.6646,GPS,QL,28,..,..
040391,40,WATTS BRIDGE,1951,1981,-27.0867,152.47,.....,QL,66,..,..
040392,40,TOWNSON EAST,1937,1978,-27.9,152.3833,.....,QL,213,..,..
040393,40,BAROON POCKET,1941,1972,-26.7167,152.8667,.....,QL,183,..,..
040394,40,MOUNT BARNEY,1967,..,-28.2321,152.7829,GPS,QL,227,..,..
040395,40,FORDSDALE,1953,..,-27.7183,152.1211,GPS,QL,252,..,..
040396,40,MALENY DENNING RD,1927,..,-26.7778,152.8033,GPS,QL,489,..,..
040397,40,MT WHITESTONE,1950,..,-27.6683,152.1592,GPS,QL,180,..,..
040398,40,MT KILCOY,1938,1975,-26.9167,152.5833,.....,QL,121.9,..,..
040399,40,MUNNA CREEK,1923,1992,-25.8983,152.3467,.....,QL,19,..,..
040400,40,MOORANG,1919,..,-27.9065,152.4736,GPS,QL,163,..,..
040401,40,TEEBAR,1928,1989,-25.7,152.2,.....,QL,..,..,..
040402,40,FORTLAND,1959,1995,-28.1181,152.8522,.....,QL,120,..,..
040403,40,BUARABA,1952,..,-27.3981,152.3553,GPS,QL,134,..,..
040404,40,GLENAPP,1919,2004,-28.2633,152.88,.....,QL,150,..,..
040405,40,HERVEY BAY AIRPORT,1999,..,-25.322,152.8817,GPS,QL,13,13,95565
040406,40,BEENLEIGH BOWLS CLUB,1967,2010,-27.7094,153.2014,GPS,QL,31,..,..
040407,40,LUMEAH,1931,..,-28.0557,153.033,GPS,QL,132,..,..
040408,40,CARBROOK LONGLAND ROAD,1967,2018,-27.6843,153.2809,GPS,QL,14,..,..
040409,40,GLEN RETREAT,1967,1975,-27.9333,152.8,.....,QL,67,..,..
040410,40,JACOBS WELL,1967,1975,-27.7833,153.3333,.....,QL,2,..,..
040411,40,ROMANI,1967,2001,-27.8481,152.9061,.....,QL,40,..,..
040412,40,TOOGOOM,1967,..,-25.2483,152.6636,GPS,QL,4,..,..
040413,40,CENTRAL KERRY,1967,..,-28.1556,153.0401,GPS,QL,152,..,..
040414,40,WIDGEE FOREST RES 242,1968,1969,-26.2167,152.5,.....,QL,..,..,..
040415,40,SURFERS PARADISE 4GG,1968,1979,-28.0167,153.4167,.....,QL,5,..,..
040416,40,CLEARVIEW TM,1967,..,-28.0017,153.3083,GPS,QL,3,..,..
040417,40,MIAMI BARDON AVE,1968,..,-28.0686,153.4241,GPS,QL,5,..,..
040418,40,MOGGILL VET RES FARM,1968,1976,-27.5275,152.9222,.....,QL,40,..,..
040419,40,BOOMPA POST OFFICE,1968,1970,-25.5833,152.1833,.....,QL,126,..,..
040420,40,COOLUM BOWLS CLUB,1969,2005,-26.53,153.0897,GPS,QL,10,..,..
040421,40,SPRING BLUFF RAILWAY STN,1895,1999,-27.4636,151.99,GPS,QL,480,..,..
040422,40,EMU CREEK,1922,1976,-27.05,152.0167,.....,QL,304.8,..,..
040423,40,JIMMYS SCRUB FOREST R612,1953,1977,-26.3,152.25,.....,QL,457,..,..
040424,40,WEST HALDON,1915,..,-27.755,152.0814,GPS,QL,336,..,..
040425,40,DAYBORO STRONG ROAD,1997,2008,-27.2178,152.8425,GPS,QL,70,..,..
040426,40,GYMPIE,1870,..,-26.1925,152.655,.....,QL,37,..,..
040427,40,GOODNA,1895,1989,-27.6,152.9,.....,QL,1,..,..
040428,40,BRIAN PASTURES,1968,..,-25.655,151.745,GPS,QL,131,..,..
040429,40,ROCHEDALE SOUTH,1969,2012,-27.5942,153.1181,GPS,QL,48,..,..
040430,40,URANGAN HIBISCUS ST,1969,..,-25.2825,152.8994,GPS,QL,3,..,..
040431,40,ESK STATE FOREST R531,1969,1993,-27.2881,152.3333,.....,QL,400,..,..
040432,40,MONSILDALE SCHOOL,1945,1961,-26.7,152.4,.....,QL,152,..,..
040433,40,GREEN VALLEY,1969,1970,-28.2333,153.3667,.....,QL,..,..,..
040434,40,OWANYILLA RAILWAY STN,1969,1978,-25.6667,152.6,.....,QL,20,..,..
040435,40,MT MOWBULLAN,1969,..,-26.8939,151.6083,GPS,QL,56,..,..
040436,40,GATTON DAFF RESEARCH STN,1968,2014,-27.5456,152.3289,GPS,QL,98,..,..
040437,40,RIVERMEAD,1971,2003,-27.4464,152.6447,GPS,QL,70,..,..
040438,40,KIN KIN POST OFFICE,1969,2003,-26.26,152.8683,.....,QL,82.3,..,..
040439,40,ALPINE PANORAMA,1969,1981,-28.2333,153.2833,.....,QL,0,..,..
040440,40,KALBAR,1958,..,-27.9233,152.6008,.....,QL,67,..,..
040441,40,LOWOOD,1909,..,-27.4708,152.5894,.....,QL,24,..,..
040442,40,CURRA,1969,1992,-26.0664,152.5825,.....,QL,60,..,..
040443,40,MARYBOROUGH,1875,..,-25.5411,152.7056,.....,QL,1.4,..,..
040444,40,GATTON,1929,..,-27.555,152.275,.....,QL,87,..,..
040445,40,HARRISVILLE,1890,..,-27.8133,152.6417,.....,QL,46,..,..
040446,40,WIGTON,1951,1990,-25.93,151.6108,.....,QL,327,..,..
040447,40,RHONDA,1953,..,-27.9902,152.461,GPS,QL,185,..,..
040448,40,KINGAROY DPI,1968,1980,-26.5833,151.7667,.....,QL,427,..,..
040449,40,PLACID HILLS,1970,..,-27.5572,152.2308,GPS,QL,125,..,..
040450,40,LONG POCKET CSIRO LAB,1968,2011,-27.5129,152.996,GPS,QL,12,..,..
040451,40,TOOLARA FORESTRY,1970,2017,-25.9963,152.8335,GPS,QL,49,..,..
040452,40,MT OMMANEY GOLF CLUB,1971,1995,-27.5469,152.9222,.....,QL,68,..,..
040453,40,SHERWOOD MILES,1949,1950,-27.9167,153,.....,QL,..,..,..
040454,40,GLENLOGAN FIELD STATION,1971,1986,-27.8333,153,.....,QL,20,..,..
040455,40,DUNOLLIE,1948,..,-25.85,151.3667,.....,QL,152,..,..
040456,40,TANSEY POST OFFICE,1971,1975,-26.05,152.05,.....,QL,..,..,..
040457,40,WACOL DPI,1971,1980,-27.5767,152.9042,.....,QL,23,..,..
040458,40,CAPALABA WATER TREAT,1971,..,-27.5314,153.1825,GPS,QL,28,..,..
040459,40,CARINA BCC DONALDSON RD,1971,1989,-27.5,153.1,.....,QL,20,..,..
040460,40,MOUNT COTTON FARM,1966,..,-27.6081,153.2381,GPS,QL,56,..,..
040461,40,FERNY HILLS AUST WOOLSHED,1971,2006,-27.3947,152.9308,.....,QL,63,..,..
040462,40,CLOVER DOWNS,1971,1973,-27.75,152.9167,.....,QL,..,..,..
040463,40,OXLEY,1971,..,-27.5795,152.9875,GPS,QL,20,..,..
040464,40,TEEWAH CREEK SITE NO 1,1972,1981,-26.0167,153.05,.....,QL,20,..,..
040465,40,TEEWAH CREEK SITE NO 2,1972,1993,-26.0333,153.0667,.....,QL,50,..,..
040466,40,TEEWAH CREEK SITE NO 3,1972,1981,-26.0667,153.05,.....,QL,15,..,..
040467,40,TEEWAH CREEK SITE NO 4,1972,1981,-26.0167,153.0167,.....,QL,20,..,..
040468,40,CANNON HILL BOWLS CLUB,1972,2011,-27.4686,153.0814,GPS,QL,6,..,..
040469,40,MARODIAN HOMESTEAD,1923,..,-25.8694,152.3172,GPS,QL,77,..,..
040470,40,MT BAUPLE MAC FARMS,1972,1996,-25.9064,152.5928,.....,QL,71,..,..
040471,40,COURAN COVE,1972,2013,-27.822,153.411,GPS,QL,1,..,..
040472,40,SOUTH AMAMOOR CREEK,1972,1993,-26.3994,152.5164,.....,QL,200,..,..
040473,40,BOOUBYJAN,1896,1973,-25.95,151.9667,.....,QL,178,..,..
040474,40,KILROCK,1939,1973,-25.8833,151.2833,.....,QL,..,..,..
040475,40,KULLOGUM FORESTRY,1952,1982,-25.3333,152.2667,.....,QL,..,..,..
040476,40,KEPERRA COUNTRY GOLF CLUB,1972,2011,-27.4094,152.9525,GPS,QL,76,..,..
040477,40,MONOGORILBY,1938,1981,-26.05,151.05,.....,QL,..,..,..
040478,40,K'GARI EURONG,1972,..,-25.5048,153.1289,GPS,QL,9,..,..
040479,40,ENOGGERA ARMY,1972,1984,-27.4333,152.9833,.....,QL,..,..,..
040480,40,PERSEVERANCE DAM,1971,..,-27.2883,152.1239,GPS,QL,470,..,..
040481,40,BORUMBA DAM,1960,2016,-26.5039,152.5861,GPS,QL,151,..,..
040482,40,ST MARYS S/F 57,1952,1980,-25.65,152.45,.....,QL,150,..,..
040483,40,POINTRO,1922,1971,-28.1833,152.6667,.....,QL,..,..,..
040484,40,CURRIGEE,1972,1997,-27.8881,153.4231,.....,QL,10,..,..
040485,40,WILSONS PEAK,1919,..,-28.249,152.5232,GPS,QL,637,..,..
040486,40,YABBA STATION,1912,..,-26.6061,152.4392,GPS,QL,507,..,..
040487,40,BINNA BURRA,1954,1993,-28.2025,153.19,.....,QL,800,..,..
040488,40,GRANGE BOWLING CLUB,1972,2008,-27.4236,153.0183,GPS,QL,28,..,..
040489,40,ETTIEWYN,1972,1972,-25.9,151.85,.....,QL,..,..,..
040490,40,CARNEYS CREEK THE RANCH,1972,..,-28.2086,152.5389,GPS,QL,268,..,..
040491,40,AMAMA,1972,2002,-26.3667,152.5661,.....,QL,140,..,..
040492,40,YIELO,1972,2012,-26.67,152.5139,GPS,QL,532,..,..
040493,40,HOMELEIGH,1912,..,-27.78,152.5346,GPS,QL,96,..,..
040494,40,BANCROFT PARK TM,1971,1996,-27.4453,153.0047,.....,QL,1.3,..,..
040495,40,GYMPIE ROAD TM,1972,2013,-27.4156,153.0353,.....,QL,7.6,..,..
040496,40,CALOUNDRA WTP,1972,2011,-26.785,153.1147,GPS,QL,57,..,..
040497,40,THE OVERFLOW,1944,2010,-27.9319,152.8575,GPS,QL,41,..,..
040498,40,FICKS CROSSING,1973,1996,-26.2667,151.8831,.....,QL,273,..,..
040499,40,ACHIL BOONDOOMA,1973,2003,-26.2239,151.2986,.....,QL,200,..,..
040500,40,EMBREYS BRIDGE,1974,..,-26.6403,151.9431,GPS,QL,357,..,..
040501,40,PROSTON,1973,1984,-26.1833,151.6,.....,QL,287,..,..
040502,40,BEAUDESERT AVONDALE,1973,1996,-27.9611,152.9808,.....,QL,57,..,..
040503,40,TALLEGALLA ALERT,1978,..,-27.6075,152.58,.....,QL,60,..,..
040504,40,BROMFLEET,1927,1964,-27.9,153.1167,.....,QL,..,..,..
040505,40,NEAAVIE,1906,1941,-25.9,151.8333,.....,QL,..,..,..
040506,40,BRISBANE LIGHTNING,1973,2000,-27.5,153.0167,.....,QL,..,..,..
040507,40,MOUNT GRAVATT LIGHTNING,1973,2004,-27.55,153.0667,.....,QL,80,..,..
040508,40,MOUNT TAMBORINE LIGHTNING,1973,1978,-27.9,153,.....,QL,480,..,..
040509,40,SANDY GULLY,1910,1965,-27.1333,152.3333,.....,QL,..,..,..
040510,40,PALEN CREEK,1916,1963,-28.2667,152.8333,.....,QL,149,..,..
040511,40,LOGAN BANK GLENEAGLE,1924,1933,-27.9333,152.9833,.....,QL,..,..,..
040512,40,FORESTDALE STAPYLTON RD,1973,2007,-27.6542,152.9856,GPS,QL,40,..,..
040513,40,NAMBOUR LIGHTNING,1966,1972,-26.6333,152.95,.....,QL,14.6,..,..
040514,40,KEDRON BROOK,1972,1993,-27.405,152.9767,.....,QL,29.6,..,..
040515,40,DAANDINE PASTORAL CO,1972,1977,-28.0167,152.2333,.....,QL,..,..,..
040516,40,COOMERA FOXWELL ROAD,1997,..,-27.8429,153.3502,GPS,QL,20,..,..
040517,40,MCKENZIE CREEK,1953,..,-27.1953,152.7539,GPS,QL,104,..,..
040518,40,WOODFORD LIGHTNING,1966,1984,-26.9667,152.7833,.....,QL,137.2,..,..
040519,40,IPSWICH LIGHTNING,1967,1986,-27.65,152.75,.....,QL,30.5,..,..
040520,40,BEENLEIGH LIGHTNING,1966,1981,-27.7167,153.2,.....,QL,15,..,..
040521,40,GATTON LIGHTNING,1966,1984,-27.55,152.2667,.....,QL,106.7,..,..
040522,40,WINDERA,1890,1979,-26.05,151.8333,.....,QL,230,..,..
040523,40,BOONAH BORDER GATE,1958,2007,-28.2653,152.5356,GPS,QL,668,..,..
040524,40,LITTLE NERANG DAM,1926,..,-28.1444,153.2858,GPS,QL,177,..,..
040525,40,KIAMBA,1952,2021,-26.5936,152.9036,GPS,QL,154,..,..
040526,40,MT NEBO BCC,1973,2004,-27.385,152.7792,.....,QL,200,..,..
040527,40,ACACIA RIDGE BCC,1973,1991,-27.6167,153.0433,.....,QL,..,..,..
040528,40,BCC 3 CATCHMENTS,1970,2000,-27.4439,152.8256,.....,QL,250,..,..
040529,40,MOUNT GRAVATT EAST BCC,1971,1989,-27.5403,153.0983,.....,QL,..,..,..
040530,40,INALA BCC,1973,2006,-27.5853,152.9883,GPS,QL,10,..,..
040531,40,BOONDALL,1973,2016,-27.3486,153.0647,GPS,QL,6,..,..
040532,40,WYNNUM BCC,1973,1997,-27.4247,153.1614,.....,QL,20,..,..
040533,40,MT COOT-THA ABQ 2 BCC,1971,1995,-27.4664,152.945,.....,QL,260,..,..
040534,40,WUNBURRA,1953,..,-28.1629,153.2641,GPS,QL,566,..,..
040535,40,CAINBABLE,1929,1974,-28.1167,153.0833,.....,QL,162,..,..
040536,40,OCEAN VIEW,1956,2005,-27.1375,152.8078,GPS,QL,460,..,..
040537,40,DUNWICH,1960,..,-27.5028,153.4136,GPS,QL,50,..,..
040538,40,TABRAGALBA,1889,1993,-27.9833,153.0775,.....,QL,76,..,..
040539,40,DULBOLLA,1937,..,-28.2119,152.8786,.....,QL,73,..,..
040540,40,GLENORE GROVE,1955,1995,-27.5247,152.4086,.....,QL,67,..,..
040541,40,IPSWICH,1894,1986,-27.6167,152.7667,.....,QL,..,..,..
040542,40,MACLEAN BRIDGE,1959,..,-27.7866,153.0153,GPS,QL,27,..,..
040543,40,IMBIL,1928,2005,-26.4592,152.6792,.....,QL,76,..,..
040544,40,BROMFLEET,1927,2013,-27.9125,153.1022,GPS,QL,57,..,..
040545,40,MOGGILL BVRT,1964,1997,-27.5883,152.8567,.....,QL,0.1,..,..
040546,40,MIDDLE CREEK,1967,1989,-27.2667,152.55,.....,QL,50,..,..
